1
 
 
 
 
                      Warning: This computer program is protected by copyright law and international treaties.       
                  Unauthorized use, reproduction or distribution of this computer program, or any portion of it, may 
                                          result in severe civil and criminal penalties.                             
                         Copyright (C) 2015 MSC Software Corporation and its licensors. All rights reserved.         
 
 
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * *                                 * *
                                              * *           MSC Software          * *
                                              * *               CORP              * *
                                              * *                                 * *
                                              * *      M S C   N a s t r a n      * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *     Version 2014.1.0-CL347922   * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *          JUL  3, 2015           * *
                                              * *                                 * *
                                              * *       x86-64 Based System       * *
                                              * *MODEL AMD 1400.000000 MHz (beo-0 * *
                                              * * Linux 3.12.74-ql-generic-9.1-89 * *
                                              * *Compiled for x8664 (SINGLE Mode) * *
                                              * *                                 * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
1 News file -  (April 9, 2015):
  
               Welcome to MSC Nastran 2014.1
  
  
  
    NO.       ORDER                                                                       MASS              STIFFNESS
                             6.4692       162.9513         0.7066       184.4463       309.0619         3.2277
0          102      G      1.126085E-01   4.553281E-02   2.533874E-02   1.179782E-04   5.100571E-06   1.109165E-03
                             6.3644        14.1199       356.3457       168.0691       116.1443         3.1928
0          103      G      1.504768E-01   1.667159E-02   2.208278E-02   1.624931E-04   3.889417E-05   9.376360E-04
                           181.8186       113.2824       179.8518       181.5419       178.4339         4.6723
0          104      G      7.062473E-03   1.308819E-01   8.025782E-03   2.169982E-04   4.311898E-05   1.090363E-03
                           130.5282         8.6615       358.5465       178.3361       178.5947         3.2525
0          105      G      1.162732E-01   3.200813E-02   2.700931E-02   2.237298E-04   2.009268E-05   1.108915E-03
                             5.9848       161.1796       358.3094       178.4063       177.0297         3.0407
0          106      G      6.305471E-02   2.126544E-01   9.896905E-03   2.584615E-04   5.209965E-05   1.308282E-03
                             7.5475       179.4451       359.5051       177.9002       176.8001         2.1522
0          107      G      1.332940E-02   1.335164E-01   3.475829E-03   2.060124E-04   7.170883E-05   1.172906E-03
                            30.8293       179.1382         0.6391       178.8135       176.9904         2.8078
0          108      G      7.425249E-02   3.349086E-02   9.271619E-03   2.471503E-04   5.777006E-06   1.121204E-03
                           178.1511        17.5144       176.6403       177.7686       173.9348         3.1031
0          109      G      1.918695E-01   1.598996E-01   3.133270E-02   2.040010E-04   1.676976E-05   1.058001E-03
                           182.3089       178.3932       180.6953       179.6932       338.4320         3.5098
1                                                                          FEBRUARY   5, 2018  MSC Nastran  7/ 3/15   PAGE    97
                                                                                                                                    
0                                                                                                            SUBCASE 1              
      FREQUENCY =  8.000000E+01
                                       C O M P L E X   A C C E L E R A T I O N   V E C T O R
